,arch_type,seed,base,variant_name,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,val_doc_entropy,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,test_doc_entropy,dropout_rate,embedding_type,max_length,head_num,calculate_entropy,with_gru,run_id
97,FastformerClassifyModel,4,0,,1.137493,0.687095,0.678843,0.71726,0.687095,,1.142972,0.682714,0.675002,0.716234,0.682714,,0.2,glove,100,,,,News26/keep_all/FastformerClassifyModel
98,FastformerClassifyModel,25,0,,1.158615,0.689386,0.679556,0.718092,0.689386,,1.161541,0.684756,0.675331,0.712894,0.684756,,0.2,glove,100,,,,News26/keep_all/FastformerClassifyModel
99,FastformerClassifyModel,2021,0,,1.113475,0.693169,0.680525,0.714873,0.693169,,1.11366,0.691775,0.680768,0.717217,0.691775,,0.2,glove,100,,,,News26/keep_all/FastformerClassifyModel
100,FastformerClassifyModel,2020,0,,1.166905,0.687046,0.677487,0.715009,0.687046,,1.168568,0.681868,0.672997,0.710845,0.681868,,0.2,glove,100,,,,News26/keep_all/FastformerClassifyModel
101,FastformerClassifyModel,42,0,,1.126582,0.685403,0.681929,0.725863,0.685403,,1.142582,0.683063,0.679804,0.725172,0.683063,,0.2,glove,100,,,,News26/keep_all/FastformerClassifyModel
102,PretrainedBaseline,4,0,,0.981673,0.713532,0.706703,0.744476,0.713532,,0.98667,0.709499,0.70271,0.741102,0.709499,,0.2,xlnet-base-cased,100,,,,News26/keep_all/PretrainedBaseline
103,PretrainedBaseline,25,0,,1.005393,0.709947,0.701008,0.737677,0.709947,,1.010091,0.708752,0.700059,0.737526,0.708752,,0.2,xlnet-base-cased,100,,,,News26/keep_all/PretrainedBaseline
104,PretrainedBaseline,2021,0,,1.010786,0.710644,0.703516,0.742036,0.710644,,1.013701,0.707109,0.700879,0.73882,0.707109,,0.2,xlnet-base-cased,100,,,,News26/keep_all/PretrainedBaseline
105,PretrainedBaseline,2020,0,,0.984312,0.712437,0.702018,0.736596,0.712437,,0.988952,0.709549,0.701098,0.737929,0.709549,,0.2,xlnet-base-cased,100,,,,News26/keep_all/PretrainedBaseline
106,PretrainedBaseline,42,0,,1.006076,0.711242,0.701033,0.736865,0.711242,,1.01075,0.710097,0.701446,0.73863,0.710097,,0.2,xlnet-base-cased,100,,,,News26/keep_all/PretrainedBaseline
107,PretrainedBaseline,4,0,,0.96632,0.713283,0.708442,0.748762,0.713283,,0.955891,0.716419,0.711376,0.750566,0.716419,,0.2,distilbert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
108,PretrainedBaseline,25,0,,0.981335,0.712287,0.707954,0.749796,0.712287,,0.978909,0.708952,0.70431,0.745689,0.708952,,0.2,distilbert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
109,PretrainedBaseline,2021,0,,0.983616,0.711341,0.702345,0.739517,0.711341,,0.980557,0.710744,0.702212,0.739398,0.710744,,0.2,distilbert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
110,PretrainedBaseline,2020,0,,0.976243,0.710146,0.70329,0.742374,0.710146,,0.968507,0.711889,0.705756,0.745772,0.711889,,0.2,distilbert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
111,PretrainedBaseline,42,0,,0.97691,0.712785,0.704355,0.740392,0.712785,,0.970578,0.713482,0.706895,0.744812,0.713482,,0.2,distilbert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
112,PretrainedBaseline,4,0,,0.979361,0.711242,0.703029,0.740539,0.711242,,0.972872,0.710744,0.703405,0.740435,0.710744,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
113,PretrainedBaseline,25,0,,0.97569,0.713283,0.702141,0.735494,0.713283,,0.970908,0.710694,0.70137,0.737653,0.710694,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
114,PretrainedBaseline,2021,0,,0.990065,0.708802,0.701119,0.7369,0.708802,,0.981748,0.708553,0.700868,0.739832,0.708553,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
115,PretrainedBaseline,2020,0,,0.984361,0.709599,0.697309,0.729695,0.709599,,0.98098,0.708155,0.696078,0.730913,0.708155,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
116,PretrainedBaseline,42,0,,0.977203,0.710545,0.700467,0.736141,0.710545,,0.968888,0.708205,0.697981,0.732455,0.708205,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
117,PretrainedBaseline,4,0,,0.978308,0.715125,0.706638,0.744457,0.715125,,0.990433,0.711988,0.703757,0.740182,0.711988,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
118,PretrainedBaseline,25,0,,0.974673,0.71622,0.704672,0.739324,0.71622,,0.990153,0.710097,0.700672,0.737528,0.710097,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
119,PretrainedBaseline,2021,0,,0.985879,0.709449,0.702696,0.741383,0.709449,,0.991088,0.708802,0.703391,0.744624,0.708802,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
120,PretrainedBaseline,2020,0,,0.97851,0.712536,0.708087,0.750749,0.712536,,0.989407,0.712287,0.709671,0.751732,0.712287,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
121,PretrainedBaseline,42,0,,0.963895,0.717863,0.709457,0.746469,0.717863,,0.976387,0.714677,0.707344,0.74518,0.714677,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
122,PretrainedBaseline,4,0,,1.189761,0.667281,0.65749,0.700904,0.667281,,1.196045,0.667131,0.660371,0.708128,0.667131,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
123,PretrainedBaseline,25,0,,1.167428,0.66733,0.659971,0.703393,0.66733,,1.18206,0.668077,0.660105,0.701893,0.668077,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
124,PretrainedBaseline,2021,0,,1.163964,0.672658,0.656266,0.690141,0.672658,,1.181525,0.673006,0.657835,0.693947,0.673006,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
125,PretrainedBaseline,2020,0,,1.173193,0.669073,0.656608,0.693513,0.669073,,1.175342,0.670716,0.660031,0.698437,0.670716,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
126,PretrainedBaseline,42,0,,1.187903,0.66987,0.656991,0.693371,0.66987,,1.186806,0.668924,0.657751,0.69607,0.668924,,0.2,roberta-base,100,,,,News26/keep_all/PretrainedBaseline
127,BiAttentionClassifyModel,4,0,base,0.940206,0.722493,0.715032,0.753564,0.722493,2.28447,0.934132,0.724435,0.716886,0.75356,0.724435,2.280799,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
128,BiAttentionClassifyModel,25,0,base,0.935887,0.726825,0.720367,0.75706,0.726825,2.278862,0.924281,0.729015,0.723033,0.760239,0.729015,2.276328,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
129,BiAttentionClassifyModel,2021,0,base,0.942682,0.724883,0.720362,0.760687,0.724883,2.240112,0.937191,0.722892,0.717626,0.758736,0.722892,2.238545,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
130,BiAttentionClassifyModel,2020,0,base,0.949554,0.719407,0.71083,0.747754,0.719407,2.240763,0.945725,0.720253,0.709604,0.745145,0.720253,2.23783,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
131,BiAttentionClassifyModel,42,0,base,0.943429,0.726327,0.71839,0.753902,0.726327,2.253209,0.930922,0.729364,0.722962,0.760501,0.729364,2.248575,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
132,BiAttentionClassifyModel,4,0,base,1.164098,0.671064,0.666017,0.711499,0.671064,3.158439,1.161271,0.668625,0.664275,0.710833,0.668625,3.163099,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
133,BiAttentionClassifyModel,25,0,base,1.154066,0.676392,0.662834,0.697995,0.676392,3.396127,1.147091,0.676989,0.664517,0.702498,0.676989,3.400565,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
134,BiAttentionClassifyModel,2021,0,base,1.166829,0.671612,0.657673,0.696423,0.671612,3.206576,1.171476,0.667281,0.651933,0.689591,0.667281,3.211433,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
135,BiAttentionClassifyModel,2020,0,base,1.154556,0.674002,0.659436,0.694019,0.674002,3.360762,1.155807,0.66982,0.652832,0.68597,0.66982,3.36467,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
136,BiAttentionClassifyModel,42,0,base,1.161998,0.671961,0.652808,0.684397,0.671961,3.437297,1.164208,0.669621,0.651121,0.682946,0.669621,3.441514,0.2,distilbert-base-uncased,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
137,BiAttentionClassifyModel,4,0,base,1.095036,0.686896,0.679426,0.718799,0.686896,2.141958,1.097671,0.685353,0.675791,0.713423,0.685353,2.145856,0.2,glove,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
138,BiAttentionClassifyModel,25,0,base,1.071734,0.693418,0.683701,0.72099,0.693418,2.190083,1.069979,0.689336,0.679032,0.716108,0.689336,2.19436,0.2,glove,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
139,BiAttentionClassifyModel,2021,0,base,1.06951,0.689286,0.673292,0.704441,0.689286,2.250675,1.072965,0.688987,0.67338,0.705617,0.688987,2.25298,0.2,glove,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
140,BiAttentionClassifyModel,2020,0,base,1.085392,0.684955,0.671375,0.70772,0.684955,2.257441,1.092264,0.685652,0.67228,0.706371,0.685652,2.261451,0.2,glove,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
141,BiAttentionClassifyModel,42,0,base,1.078228,0.686946,0.674308,0.708649,0.686946,2.205826,1.074385,0.692174,0.678101,0.711358,0.692174,2.210521,0.2,glove,100,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
142,BiAttentionClassifyModel,4,0,base,1.115742,0.677885,0.667907,0.706531,0.677885,0.132162,1.121743,0.676043,0.666756,0.704555,0.676043,0.132053,0.2,glove,100,200.0,1.0,,News26/keep_all/BiAttentionClassifyModel
143,BiAttentionClassifyModel,25,0,base,1.117009,0.678034,0.66418,0.696958,0.678034,0.133582,1.113225,0.676889,0.66365,0.698234,0.676889,0.133579,0.2,glove,100,200.0,1.0,,News26/keep_all/BiAttentionClassifyModel
144,BiAttentionClassifyModel,2021,0,base,1.116484,0.681022,0.669098,0.703988,0.681022,0.131599,1.119593,0.678383,0.66789,0.70621,0.678383,0.131662,0.2,glove,100,200.0,1.0,,News26/keep_all/BiAttentionClassifyModel
145,BiAttentionClassifyModel,2020,0,base,1.111819,0.677686,0.662729,0.697964,0.677686,0.128498,1.116375,0.678283,0.663204,0.697159,0.678283,0.12817,0.2,glove,100,200.0,1.0,,News26/keep_all/BiAttentionClassifyModel
146,BiAttentionClassifyModel,42,0,base,1.121154,0.678781,0.665194,0.700969,0.678781,0.132567,1.113757,0.678931,0.664235,0.699509,0.678931,0.132523,0.2,glove,100,200.0,1.0,,News26/keep_all/BiAttentionClassifyModel
147,BiAttentionClassifyModel,4,0,base,1.133655,0.670467,0.663221,0.704954,0.670467,0.13586,1.122163,0.675047,0.66789,0.711917,0.675047,0.135678,0.2,glove,100,180.0,1.0,,News26/keep_all/BiAttentionClassifyModel
148,BiAttentionClassifyModel,25,0,base,1.115626,0.681868,0.671694,0.709929,0.681868,0.141773,1.11089,0.680673,0.670442,0.706978,0.680673,0.141589,0.2,glove,100,180.0,1.0,,News26/keep_all/BiAttentionClassifyModel
149,BiAttentionClassifyModel,2021,0,base,1.11379,0.677337,0.667401,0.707146,0.677337,0.145511,1.109386,0.678731,0.670293,0.711196,0.678731,0.145275,0.2,glove,100,180.0,1.0,,News26/keep_all/BiAttentionClassifyModel
150,BiAttentionClassifyModel,2020,0,base,1.116123,0.679578,0.668745,0.706495,0.679578,0.147293,1.108939,0.679578,0.668502,0.706489,0.679578,0.147044,0.2,glove,100,180.0,1.0,,News26/keep_all/BiAttentionClassifyModel
151,BiAttentionClassifyModel,42,0,base,1.118506,0.681669,0.673366,0.713173,0.681669,0.148993,1.120223,0.677387,0.668994,0.709914,0.677387,0.148966,0.2,glove,100,180.0,1.0,,News26/keep_all/BiAttentionClassifyModel
152,BiAttentionClassifyModel,4,0,base,1.110764,0.679379,0.668697,0.70583,0.679379,0.177002,1.104525,0.681171,0.669385,0.705773,0.681171,0.176941,0.2,glove,100,160.0,1.0,,News26/keep_all/BiAttentionClassifyModel
153,BiAttentionClassifyModel,25,0,base,1.118137,0.677636,0.662662,0.695765,0.677636,0.15805,1.114067,0.678931,0.664445,0.698939,0.678931,0.157683,0.2,glove,100,160.0,1.0,,News26/keep_all/BiAttentionClassifyModel
154,BiAttentionClassifyModel,2021,0,base,1.123609,0.677686,0.660864,0.692658,0.677686,0.16417,1.118813,0.675495,0.661569,0.697824,0.675495,0.164018,0.2,glove,100,160.0,1.0,,News26/keep_all/BiAttentionClassifyModel
155,BiAttentionClassifyModel,2020,0,base,1.123933,0.675047,0.664042,0.703687,0.675047,0.165376,1.115768,0.675943,0.665353,0.705816,0.675943,0.164766,0.2,glove,100,160.0,1.0,,News26/keep_all/BiAttentionClassifyModel
156,BiAttentionClassifyModel,42,0,base,1.118491,0.677487,0.663472,0.69752,0.677487,0.171362,1.115774,0.681719,0.669869,0.70638,0.681719,0.170707,0.2,glove,100,160.0,1.0,,News26/keep_all/BiAttentionClassifyModel
157,BiAttentionClassifyModel,4,0,base,1.12163,0.677537,0.665129,0.701975,0.677537,0.205573,1.124566,0.676192,0.663706,0.70173,0.676192,0.204801,0.2,glove,100,140.0,1.0,,News26/keep_all/BiAttentionClassifyModel
158,BiAttentionClassifyModel,25,0,base,1.107994,0.678781,0.666626,0.704628,0.678781,0.193476,1.100122,0.681121,0.669275,0.706139,0.681121,0.193674,0.2,glove,100,140.0,1.0,,News26/keep_all/BiAttentionClassifyModel
159,BiAttentionClassifyModel,2021,0,base,1.11573,0.681071,0.665321,0.698286,0.681071,0.200327,1.11127,0.677786,0.662735,0.698603,0.677786,0.200252,0.2,glove,100,140.0,1.0,,News26/keep_all/BiAttentionClassifyModel
160,BiAttentionClassifyModel,2020,0,base,1.120586,0.676541,0.658237,0.688853,0.676541,0.332795,1.117398,0.674749,0.657275,0.688997,0.674749,0.332882,0.2,glove,100,140.0,1.0,,News26/keep_all/BiAttentionClassifyModel
161,BiAttentionClassifyModel,42,0,base,1.128696,0.676192,0.66619,0.704114,0.676192,0.288815,1.129876,0.673404,0.664149,0.703653,0.673404,0.288139,0.2,glove,100,140.0,1.0,,News26/keep_all/BiAttentionClassifyModel
162,BiAttentionClassifyModel,4,0,base,1.109943,0.681719,0.671605,0.709219,0.681719,0.324344,1.11058,0.680623,0.669596,0.706005,0.680623,0.324832,0.2,glove,100,120.0,1.0,,News26/keep_all/BiAttentionClassifyModel
163,BiAttentionClassifyModel,25,0,base,1.119722,0.680623,0.670271,0.707618,0.680623,0.244652,1.10588,0.682764,0.672102,0.708637,0.682764,0.244862,0.2,glove,100,120.0,1.0,,News26/keep_all/BiAttentionClassifyModel
164,BiAttentionClassifyModel,2021,0,base,1.104284,0.681569,0.671518,0.709112,0.681569,0.279357,1.10514,0.679777,0.668627,0.705556,0.679777,0.27868,0.2,glove,100,120.0,1.0,,News26/keep_all/BiAttentionClassifyModel
165,BiAttentionClassifyModel,2020,0,base,1.128221,0.677238,0.66946,0.710271,0.677238,0.323043,1.12529,0.677537,0.670262,0.711553,0.677537,0.322609,0.2,glove,100,120.0,1.0,,News26/keep_all/BiAttentionClassifyModel
166,BiAttentionClassifyModel,42,0,base,1.10741,0.681071,0.671085,0.708299,0.681071,0.286864,1.103161,0.679428,0.66837,0.706142,0.679428,0.287048,0.2,glove,100,120.0,1.0,,News26/keep_all/BiAttentionClassifyModel
167,BiAttentionClassifyModel,4,0,base,1.098566,0.687046,0.681553,0.724556,0.687046,0.85304,1.096542,0.682416,0.677064,0.719533,0.682416,0.85355,0.2,glove,100,100.0,1.0,,News26/keep_all/BiAttentionClassifyModel
168,BiAttentionClassifyModel,25,0,base,1.090225,0.686199,0.671082,0.70609,0.686199,0.972369,1.086182,0.687046,0.671939,0.703898,0.687046,0.974468,0.2,glove,100,100.0,1.0,,News26/keep_all/BiAttentionClassifyModel
169,BiAttentionClassifyModel,2021,0,base,1.105904,0.682316,0.673227,0.712819,0.682316,0.719932,1.112611,0.678184,0.668351,0.707502,0.678184,0.720394,0.2,glove,100,100.0,1.0,,News26/keep_all/BiAttentionClassifyModel
170,BiAttentionClassifyModel,2020,0,base,1.099127,0.685701,0.67489,0.711279,0.685701,0.967385,1.100956,0.687743,0.675958,0.712626,0.687743,0.967961,0.2,glove,100,100.0,1.0,,News26/keep_all/BiAttentionClassifyModel
171,BiAttentionClassifyModel,42,0,base,1.106352,0.680872,0.671564,0.711214,0.680872,0.711988,1.104595,0.678731,0.669896,0.712949,0.678731,0.712627,0.2,glove,100,100.0,1.0,,News26/keep_all/BiAttentionClassifyModel
172,BiAttentionClassifyModel,4,0,base,1.086463,0.685154,0.675282,0.7133,0.685154,1.52114,1.086011,0.686598,0.677748,0.716604,0.686598,1.522913,0.2,glove,100,80.0,1.0,,News26/keep_all/BiAttentionClassifyModel
173,BiAttentionClassifyModel,25,0,base,1.111163,0.680822,0.669904,0.707013,0.680822,1.780141,1.117477,0.680872,0.671331,0.708948,0.680872,1.784121,0.2,glove,100,80.0,1.0,,News26/keep_all/BiAttentionClassifyModel
174,BiAttentionClassifyModel,2021,0,base,1.087236,0.690282,0.684634,0.728963,0.690282,1.654527,1.093051,0.68376,0.67937,0.723929,0.68376,1.656462,0.2,glove,100,80.0,1.0,,News26/keep_all/BiAttentionClassifyModel
175,BiAttentionClassifyModel,2020,0,base,1.080951,0.687892,0.675163,0.710207,0.687892,1.853751,1.087603,0.684955,0.672824,0.706238,0.684955,1.856417,0.2,glove,100,80.0,1.0,,News26/keep_all/BiAttentionClassifyModel
176,BiAttentionClassifyModel,42,0,base,1.086613,0.688689,0.668449,0.697385,0.688689,1.690221,1.093367,0.685901,0.666885,0.69702,0.685901,1.692505,0.2,glove,100,80.0,1.0,,News26/keep_all/BiAttentionClassifyModel
177,BiAttentionClassifyModel,4,0,base,1.079733,0.68595,0.674241,0.711297,0.68595,2.081442,1.08454,0.685104,0.674843,0.714074,0.685104,2.084653,0.2,glove,100,60.0,1.0,,News26/keep_all/BiAttentionClassifyModel
178,BiAttentionClassifyModel,25,0,base,1.098529,0.684208,0.677727,0.720412,0.684208,2.150396,1.094905,0.689087,0.680965,0.722207,0.689087,2.153928,0.2,glove,100,60.0,1.0,,News26/keep_all/BiAttentionClassifyModel
179,BiAttentionClassifyModel,2021,0,base,1.072258,0.685552,0.670319,0.702795,0.685552,1.982887,1.071456,0.689286,0.674351,0.70855,0.689286,1.985814,0.2,glove,100,60.0,1.0,,News26/keep_all/BiAttentionClassifyModel
180,BiAttentionClassifyModel,2020,0,base,1.089948,0.689037,0.676643,0.712151,0.689037,2.088424,1.083762,0.686747,0.675219,0.710993,0.686747,2.093258,0.2,glove,100,60.0,1.0,,News26/keep_all/BiAttentionClassifyModel
181,BiAttentionClassifyModel,42,0,base,1.0812,0.691526,0.684129,0.724118,0.691526,2.119078,1.085463,0.690481,0.683888,0.723641,0.690481,2.122998,0.2,glove,100,60.0,1.0,,News26/keep_all/BiAttentionClassifyModel
182,BiAttentionClassifyModel,4,0,base,1.070439,0.689485,0.679304,0.717071,0.689485,2.53073,1.074096,0.688539,0.678879,0.717212,0.688539,2.534503,0.2,glove,100,20.0,1.0,,News26/keep_all/BiAttentionClassifyModel
183,BiAttentionClassifyModel,25,0,base,1.06446,0.691825,0.68007,0.713983,0.691825,2.5628,1.072916,0.689983,0.677098,0.70996,0.689983,2.566442,0.2,glove,100,20.0,1.0,,News26/keep_all/BiAttentionClassifyModel
184,BiAttentionClassifyModel,2021,0,base,1.075582,0.68829,0.673134,0.707999,0.68829,2.555917,1.07371,0.687593,0.674578,0.711545,0.687593,2.560079,0.2,glove,100,20.0,1.0,,News26/keep_all/BiAttentionClassifyModel
185,BiAttentionClassifyModel,2020,0,base,1.093232,0.687842,0.678501,0.717404,0.687842,2.354501,1.092819,0.687394,0.677934,0.715428,0.687394,2.357988,0.2,glove,100,20.0,1.0,,News26/keep_all/BiAttentionClassifyModel
186,BiAttentionClassifyModel,42,0,base,1.089182,0.685602,0.670551,0.7062,0.685602,2.489789,1.090588,0.686448,0.669813,0.702712,0.686448,2.494384,0.2,glove,100,20.0,1.0,,News26/keep_all/BiAttentionClassifyModel
187,BiAttentionClassifyModel,4,0,base,1.089033,0.686697,0.679624,0.720052,0.686697,2.166182,1.093709,0.686996,0.678558,0.717888,0.686996,2.169094,0.2,glove,64,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
188,BiAttentionClassifyModel,25,0,base,1.074246,0.689585,0.677426,0.710959,0.689585,2.299629,1.072617,0.690481,0.678019,0.712647,0.690481,2.303621,0.2,glove,64,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
189,BiAttentionClassifyModel,2021,0,base,1.076011,0.685801,0.66887,0.699635,0.685801,2.478765,1.076548,0.685104,0.668831,0.701385,0.685104,2.482042,0.2,glove,64,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
190,BiAttentionClassifyModel,2020,0,base,1.078208,0.682366,0.667193,0.700768,0.682366,2.441701,1.081317,0.686896,0.670951,0.702314,0.686896,2.445653,0.2,glove,64,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
191,BiAttentionClassifyModel,42,0,base,1.077782,0.689236,0.676166,0.710724,0.689236,2.207254,1.068495,0.693916,0.681441,0.716435,0.693916,2.211637,0.2,glove,64,40.0,1.0,,News26/keep_all/BiAttentionClassifyModel
192,PretrainedBaseline,4,0,,1.130113,0.676392,0.527181,,,,1.11948,0.678234,0.529371,,,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
193,PretrainedBaseline,25,0,,1.090408,0.684307,0.538663,,,,1.088006,0.687992,0.541039,,,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
194,PretrainedBaseline,2021,0,,1.113542,0.686,0.537615,,,,1.109314,0.682864,0.530389,,,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
195,PretrainedBaseline,2020,0,,1.109675,0.686498,0.534086,,,,1.107826,0.68829,0.534389,,,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
196,PretrainedBaseline,42,0,,1.099432,0.688788,0.542311,,,,1.109028,0.684606,0.533304,,,,0.2,bert-base-uncased,100,,,,News26/keep_all/PretrainedBaseline
197,BiAttentionClassifyModel,4,0,base,1.13854,0.67903,0.526752,,,2.971219,1.133402,0.679877,0.530987,,,2.973719,0.2,distilbert-base-uncased,100,30.0,1.0,,News26/keep_all/BiAttentionClassifyModel
198,BiAttentionClassifyModel,25,0,base,1.172976,0.676441,0.522255,,,3.228161,1.174243,0.674599,0.525607,,,3.231856,0.2,distilbert-base-uncased,100,30.0,1.0,,News26/keep_all/BiAttentionClassifyModel
199,BiAttentionClassifyModel,2021,0,base,1.159616,0.673902,0.523679,,,3.080041,1.172086,0.670567,0.521171,,,3.085773,0.2,distilbert-base-uncased,100,30.0,1.0,,News26/keep_all/BiAttentionClassifyModel
200,BiAttentionClassifyModel,2020,0,base,1.14585,0.6745,0.516771,,,3.012256,1.141611,0.675446,0.525244,,,3.017076,0.2,distilbert-base-uncased,100,30.0,1.0,,News26/keep_all/BiAttentionClassifyModel
201,BiAttentionClassifyModel,42,0,base,1.146506,0.674798,0.523368,,,3.041705,1.147855,0.67201,0.527603,,,3.046534,0.2,distilbert-base-uncased,100,30.0,1.0,,News26/keep_all/BiAttentionClassifyModel
